text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,location
"RT @Tactical_review: And I dumped all my scotch to stop drunk driving. Just kidding, I actually drank it.
#LiberalLogic #liberallunacy #Gun…",FALSE,0,NA,3/20/2018 7:47,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CaptDave69,41,TRUE,FALSE,NA,NA,In the woods 
"RT @Tactical_review: You see, my right to own a #gun is not up to you to decide. If I want 100 #ar15, so be it, I will own them. If that up…",FALSE,0,NA,3/20/2018 7:46,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theSoftVader,167,TRUE,FALSE,NA,NA,"Kentucky, USA"
"RT @Tactical_review: And I dumped all my scotch to stop drunk driving. Just kidding, I actually drank it.
#LiberalLogic #liberallunacy #Gun…",FALSE,0,NA,3/20/2018 7:46,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JTPaar,41,TRUE,FALSE,NA,NA,Planet Earth
"And I dumped all my scotch to stop drunk driving. Just kidding, I actually drank it.
#LiberalLogic #liberallunacy… https://t.co/g7nSiFy75J",FALSE,102,NA,3/20/2018 7:45,TRUE,NA,9.76E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tactical_review,41,FALSE,FALSE,NA,NA,United States
"RT @Tactical_review: You see, my right to own a #gun is not up to you to decide. If I want 100 #ar15, so be it, I will own them. If that up…",FALSE,0,NA,3/20/2018 7:40,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RonLHelton,167,TRUE,FALSE,NA,NA,"Oklahoma, USA"
"RT @Tactical_review: You see, my right to own a #gun is not up to you to decide. If I want 100 #ar15, so be it, I will own them. If that up…",FALSE,0,NA,3/20/2018 7:39,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",jkru1421,167,TRUE,FALSE,NA,NA,the great U S A
"RT @Tactical_review: You see, my right to own a #gun is not up to you to decide. If I want 100 #ar15, so be it, I will own them. If that up…",FALSE,0,NA,3/20/2018 7:34,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",yotaman22re1,167,TRUE,FALSE,NA,NA,"Tempe, AZ"
RT @DennisJaffe: DC #gunsense laws are under attack by Sen Rubio &amp; Rep Garrett. TODAY join @resist_rise / Indivisible Cap Hill &amp; allies to…,FALSE,0,NA,3/20/2018 7:34,FALSE,NA,9.76E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",AlexPsallas,169,TRUE,FALSE,NA,NA,Melbourne Australia
RT @DennisJaffe: DC #gunsense laws are under attack by Sen Rubio &amp; Rep Garrett. TODAY join @resist_rise / Indivisible Cap Hill &amp; allies to…,FALSE,0,NA,3/20/2018 7:31,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rhythmofcamila,169,TRUE,FALSE,NA,NA,melbourne <U+2728> SNAKE PIT.
"RT @Doodisgirl: Well, well, well..
Today we have found a Democrat who actually supports the Right to Bear Arms..
As long as they’re used ag…",FALSE,0,NA,3/20/2018 7:22,FALSE,NA,9.76E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1TommyGunn,360,TRUE,FALSE,NA,NA,"Home of Dead Elvis, TN"
"RT @Tactical_review: You see, my right to own a #gun is not up to you to decide. If I want 100 #ar15, so be it, I will own them. If that up…",FALSE,0,NA,3/20/2018 7:19,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheRandGirls,167,TRUE,FALSE,NA,NA,Rand Girl HQ
"#gunsense Criminals don't make guns. Their guns come (indirectly?) from ""law-abiding"" gun owners and gun makers. So… https://t.co/lTzo1JFbX3",FALSE,2,NA,3/20/2018 7:06,TRUE,NA,9.76E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",KristenWeigle,1,FALSE,FALSE,NA,NA,"North Carolina, USA"
"RT @Tactical_review: You see, my right to own a #gun is not up to you to decide. If I want 100 #ar15, so be it, I will own them. If that up…",FALSE,0,NA,3/20/2018 7:05,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GunsnHarleys,167,TRUE,FALSE,NA,NA,Northeast USA mountains
"RT @Tactical_review: I can go one better, I've had these crazy #gunsense clowns post up mother Jones or occupy dems as proof.
#LiberalLogic…",FALSE,0,NA,3/20/2018 6:45,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RudeHades53,47,TRUE,FALSE,NA,NA,"Texas, USA"
"RT @Tactical_review: You see, my right to own a #gun is not up to you to decide. If I want 100 #ar15, so be it, I will own them. If that up…",FALSE,0,NA,3/20/2018 6:44,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RudeHades53,167,TRUE,FALSE,NA,NA,"Texas, USA"
"RT @Tactical_review: You see, my right to own a #gun is not up to you to decide. If I want 100 #ar15, so be it, I will own them. If that up…",FALSE,0,NA,3/20/2018 6:44,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",reyem_nahpets,167,TRUE,FALSE,NA,NA,"Herford, Deutschland"
"RT @Tactical_review: You see, my right to own a #gun is not up to you to decide. If I want 100 #ar15, so be it, I will own them. If that up…",FALSE,0,NA,3/20/2018 6:43,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Raider929,167,TRUE,FALSE,NA,NA,"California, USA"
"RT @Tactical_review: You see, my right to own a #gun is not up to you to decide. If I want 100 #ar15, so be it, I will own them. If that up…",FALSE,0,NA,3/20/2018 6:43,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AnCapGamerr,167,TRUE,FALSE,NA,NA,"Albuquerque, NM"
"RT @Tactical_review: You see, my right to own a #gun is not up to you to decide. If I want 100 #ar15, so be it, I will own them. If that up…",FALSE,0,NA,3/20/2018 6:34,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",AntiqueTime,167,TRUE,FALSE,NA,NA,"Medford, Oregon, USA"
"RT @Tactical_review: You see, my right to own a #gun is not up to you to decide. If I want 100 #ar15, so be it, I will own them. If that up…",FALSE,0,NA,3/20/2018 6:33,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Phyrexius,167,TRUE,FALSE,NA,NA,#MKUltra Survivor
@jpuckl @Colt45Wild @grudgingoptimst @DrKlep @marcorubio Random gunfire? Not all of us Americans live in a Democrat… https://t.co/0fqjHnRXin,FALSE,3,jpuckl,3/20/2018 6:23,TRUE,9.76E+17,9.76E+17,1696101978,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MDBishop82,1,FALSE,FALSE,NA,NA,"The Sticks, MO"
RT @DrMikeSimpson: And don’t forget: March 24th is the day we all head to the range to #MarchForOurLives as we take a firearms novice under…,FALSE,0,NA,3/20/2018 6:20,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",JohnBurleson,47,TRUE,FALSE,NA,NA,"Charlotte, NC"
"RT @Tactical_review: You see, my right to own a #gun is not up to you to decide. If I want 100 #ar15, so be it, I will own them. If that up…",FALSE,0,NA,3/20/2018 6:18,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Doug625,167,TRUE,FALSE,NA,NA,"Michigan, USA"
"RT @Tactical_review: You see, my right to own a #gun is not up to you to decide. If I want 100 #ar15, so be it, I will own them. If that up…",FALSE,0,NA,3/20/2018 6:14,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dark_Plague2,167,TRUE,FALSE,NA,NA,"Sitka, AK"
RT @DrMikeSimpson: And don’t forget: March 24th is the day we all head to the range to #MarchForOurLives as we take a firearms novice under…,FALSE,0,NA,3/20/2018 6:10,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6thRTBsuperdav,47,TRUE,FALSE,NA,NA,Soldiering on Six Continents
"RT @ChrisJZullo: Why I #RESIST
#SundayMorning 

#TaxScamBill
#NetNeutrality     
#DACA
#GunSense
#ParisAgreement
#OffShoreDrilling
#ArticRe…",FALSE,0,NA,3/20/2018 6:09,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AimForTheFacexD,835,TRUE,FALSE,NA,NA,United States
"RT @Tactical_review: You see, my right to own a #gun is not up to you to decide. If I want 100 #ar15, so be it, I will own them. If that up…",FALSE,0,NA,3/20/2018 6:07,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RestlessRaider,167,TRUE,FALSE,NA,NA,SoCal
"RT @Tactical_review: You see, my right to own a #gun is not up to you to decide. If I want 100 #ar15, so be it, I will own them. If that up…",FALSE,0,NA,3/20/2018 6:06,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CreepyPages,167,TRUE,FALSE,NA,NA,"Florida, USA"
"RT @Tactical_review: You see, my right to own a #gun is not up to you to decide. If I want 100 #ar15, so be it, I will own them. If that up…",FALSE,0,NA,3/20/2018 6:05,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EagleBeaver1,167,TRUE,FALSE,NA,NA,"FLORIDA , USA"
"RT @Tactical_review: You see, my right to own a #gun is not up to you to decide. If I want 100 #ar15, so be it, I will own them. If that up…",FALSE,0,NA,3/20/2018 6:00,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EsmariDu,167,TRUE,FALSE,NA,NA,Potties.Limpopo.RSA
"RT @Tactical_review: You see, my right to own a #gun is not up to you to decide. If I want 100 #ar15, so be it, I will own them. If that up…",FALSE,0,NA,3/20/2018 5:57,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",kaarkon,167,TRUE,FALSE,NA,NA,"Columbus, OH"
"RT @Tactical_review: You see, my right to own a #gun is not up to you to decide. If I want 100 #ar15, so be it, I will own them. If that up…",FALSE,0,NA,3/20/2018 5:54,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Getup98913168,167,TRUE,FALSE,NA,NA,United States
"RT @Tactical_review: You see, my right to own a #gun is not up to you to decide. If I want 100 #ar15, so be it, I will own them. If that up…",FALSE,0,NA,3/20/2018 5:51,FALSE,NA,9.76E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",DawnMelody14,167,TRUE,FALSE,NA,NA,Dixie
"RT @Tactical_review: You see, my right to own a #gun is not up to you to decide. If I want 100 #ar15, so be it, I will own them. If that up…",FALSE,0,NA,3/20/2018 5:48,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jameshalke,167,TRUE,FALSE,NA,NA,"Pennsylvania, USA"
"RT @Tactical_review: You see, my right to own a #gun is not up to you to decide. If I want 100 #ar15, so be it, I will own them. If that up…",FALSE,0,NA,3/20/2018 5:44,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AviRudofsky,167,TRUE,FALSE,NA,NA,South Florida
RT @DrMikeSimpson: @RobManess And don’t forget: March 24th is the day we all head to the range to #MarchForOurLives as we take a firearms n…,FALSE,0,NA,3/20/2018 5:43,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1speedloader,9,TRUE,FALSE,NA,NA,"Colorado Springs, CO"
RT @DrMikeSimpson: And don’t forget: March 24th is the day we all head to the range to #MarchForOurLives as we take a firearms novice under…,FALSE,0,NA,3/20/2018 5:43,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1speedloader,47,TRUE,FALSE,NA,NA,"Colorado Springs, CO"
"RT @Tactical_review: You see, my right to own a #gun is not up to you to decide. If I want 100 #ar15, so be it, I will own them. If that up…",FALSE,0,NA,3/20/2018 5:43,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Yiminy_Cricket,167,TRUE,FALSE,NA,NA,"New Jersey, USA"
"You see, my right to own a #gun is not up to you to decide. If I want 100 #ar15, so be it, I will own them. If that… https://t.co/gpmteXUdXj",FALSE,375,NA,3/20/2018 5:43,TRUE,NA,9.76E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tactical_review,167,FALSE,FALSE,NA,NA,United States
"RT @Doodisgirl: Well, well, well..
Today we have found a Democrat who actually supports the Right to Bear Arms..
As long as they’re used ag…",FALSE,0,NA,3/20/2018 5:38,FALSE,NA,9.76E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Dmacleod59,360,TRUE,FALSE,NA,NA,"Erie, Pa"
RT @DrMikeSimpson: And don’t forget: March 24th is the day we all head to the range to #MarchForOurLives as we take a firearms novice under…,FALSE,0,NA,3/20/2018 5:27,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jpmriccardi,47,TRUE,FALSE,NA,NA,Atlanta
"RT @SkotCG: ""Jail the hardheaded""

#gunsense ladies and gentlemen https://t.co/enXQZGyegt",FALSE,0,NA,3/20/2018 5:16,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tots4Masses,3,TRUE,FALSE,NA,NA,The Alamo's Basement
RT @DrMikeSimpson: And don’t forget: March 24th is the day we all head to the range to #MarchForOurLives as we take a firearms novice under…,FALSE,0,NA,3/20/2018 5:15,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aaronreagan625,47,TRUE,FALSE,NA,NA,Texas <U+272F> 
"""Jail the hardheaded""

#gunsense ladies and gentlemen https://t.co/enXQZGyegt",FALSE,7,NA,3/20/2018 5:13,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SkotCG,3,FALSE,FALSE,NA,NA,"Pueblo, CO"
RT @DrMikeSimpson: @RobManess And don’t forget: March 24th is the day we all head to the range to #MarchForOurLives as we take a firearms n…,FALSE,0,NA,3/20/2018 5:09,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MSMAGC,9,TRUE,FALSE,NA,NA,United States
RT @DrMikeSimpson: And don’t forget: March 24th is the day we all head to the range to #MarchForOurLives as we take a firearms novice under…,FALSE,0,NA,3/20/2018 5:08,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MSMAGC,47,TRUE,FALSE,NA,NA,United States
"RT @BMcKenzie91x3: @everydayfury @HollyCareBear @schotts @purpleruns @JesseAPaul @denverpost False. Knives, hands and feet and handguns are…",FALSE,0,NA,3/20/2018 5:08,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MSMAGC,3,TRUE,FALSE,NA,NA,United States
"I pledge to never vote for a Democrat again. They are showing their real colors more and more. 
#gunsense #2A #NRA https://t.co/fhZzIqEn2p",FALSE,2,NA,3/20/2018 5:06,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MSMAGC,0,FALSE,FALSE,NA,NA,United States
RT @DennisJaffe: DC #gunsense laws are under attack by Sen Rubio &amp; Rep Garrett. TODAY join @resist_rise / Indivisible Cap Hill &amp; allies to…,FALSE,0,NA,3/20/2018 5:05,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",buidoibrew,169,TRUE,FALSE,NA,NA,"El Cajon, CA"
"@SenFeinstein When the PEOPLE once again take over the House this fall, and the Senate and executive branch in 2020… https://t.co/LFXXydcINQ",FALSE,0,SenFeinstein,3/20/2018 5:03,TRUE,9.76E+17,9.76E+17,476256944,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",StigmergicChick,0,FALSE,FALSE,NA,NA,USA
"RT @Tactical_review: You want a reason to be armed? Here's a reason. Want a reason to not have mag limits? here's your reason.
#gunsense #G…",FALSE,0,NA,3/20/2018 5:01,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GeorgeEliseo,339,TRUE,FALSE,NA,NA,"San Diego, California"
"RT @Doodisgirl: Well, well, well..
Today we have found a Democrat who actually supports the Right to Bear Arms..
As long as they’re used ag…",FALSE,0,NA,3/20/2018 5:00,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rail581,360,TRUE,FALSE,NA,NA,United States
RT @DrMikeSimpson: @RobManess And don’t forget: March 24th is the day we all head to the range to #MarchForOurLives as we take a firearms n…,FALSE,0,NA,3/20/2018 4:59,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Grilldawg1,9,TRUE,FALSE,NA,NA,"Birmingham,AL"
@GAB_KMFL @FloWin83 @McCloudOutLoud @FoxBusiness @Academy @GunDeaths Lack of #gunsense,FALSE,0,GAB_KMFL,3/20/2018 4:52,FALSE,9.76E+17,9.76E+17,16579411,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GrumpyOldeDude,0,FALSE,FALSE,NA,NA,Australia
"RT @ChrisJZullo: Why I #RESIST
#SundayMorning 

#TaxScamBill
#NetNeutrality     
#DACA
#GunSense
#ParisAgreement
#OffShoreDrilling
#ArticRe…",FALSE,0,NA,3/20/2018 4:47,FALSE,NA,9.76E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",NeonLime,835,TRUE,FALSE,NA,NA,Under the Cork Tree
"RT @Tactical_review: You want a reason to be armed? Here's a reason. Want a reason to not have mag limits? here's your reason.
#gunsense #G…",FALSE,0,NA,3/20/2018 4:45,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",schotts,339,TRUE,FALSE,NA,NA,Colorado
"RT @Doodisgirl: Well, well, well..
Today we have found a Democrat who actually supports the Right to Bear Arms..
As long as they’re used ag…",FALSE,0,NA,3/20/2018 4:43,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",karmelaje,360,TRUE,FALSE,NA,NA,God's Country
"RT @BMcKenzie91x3: @everydayfury @HollyCareBear @schotts @purpleruns @JesseAPaul @denverpost False. Knives, hands and feet and handguns are…",FALSE,0,NA,3/20/2018 4:42,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",schotts,3,TRUE,FALSE,NA,NA,Colorado
RT @PAINFULTRUTHDAY: #AustinBombings #austin #austinPD #AustinBombs #AustinBomb #SecondAmendment #2ndAmendmentRights #2ndAmendment #Parklan…,FALSE,0,NA,3/20/2018 4:41,FALSE,NA,9.76E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PAINFULTRUTHDAY,1,TRUE,FALSE,NA,NA,USA
